,HCP_ID,Mean difference from the average map,Hemisphere,Hemi visual area,Visual area,Half
413,171633,17.969021061081015,LH,V2v,V2,ventral
414,172130,16.579104616037508,LH,V2v,V2,ventral
415,173334,10.889296375005166,LH,V2v,V2,ventral
416,175237,21.68451037685547,LH,V2v,V2,ventral
417,176542,18.11532482597964,LH,V2v,V2,ventral
418,177140,23.945364877878756,LH,V2v,V2,ventral
419,177645,23.671755492395974,LH,V2v,V2,ventral
420,177746,16.972642143753465,LH,V2v,V2,ventral
421,178142,23.68587690738161,LH,V2v,V2,ventral
422,178243,18.34655225822124,LH,V2v,V2,ventral
423,178647,18.754417369226463,LH,V2v,V2,ventral
424,180533,19.29099143211276,LH,V2v,V2,ventral
425,181232,16.1073783417248,LH,V2v,V2,ventral
426,181636,24.40035189418897,LH,V2v,V2,ventral
427,182436,24.668307168424374,LH,V2v,V2,ventral
428,182739,20.1530508216132,LH,V2v,V2,ventral
429,185442,14.008397130902798,LH,V2v,V2,ventral
430,186949,21.379286672687744,LH,V2v,V2,ventral
431,187345,19.249581747806836,LH,V2v,V2,ventral
432,191033,22.418826601053155,LH,V2v,V2,ventral
433,191336,17.33307407039614,LH,V2v,V2,ventral
434,191841,17.598493295984923,LH,V2v,V2,ventral
435,192439,22.827975258706463,LH,V2v,V2,ventral
436,192641,11.319503031624672,LH,V2v,V2,ventral
437,193845,13.14602194702504,LH,V2v,V2,ventral
438,195041,19.974588327753576,LH,V2v,V2,ventral
439,196144,22.603967755981532,LH,V2v,V2,ventral
440,197348,13.946713422844876,LH,V2v,V2,ventral
441,198653,10.469044652778175,LH,V2v,V2,ventral
442,199655,26.06413466142287,LH,V2v,V2,ventral
443,200210,20.370669000593555,LH,V2v,V2,ventral
444,200311,13.806111711092193,LH,V2v,V2,ventral
445,200614,21.100180316561,LH,V2v,V2,ventral
446,201515,11.664985613680905,LH,V2v,V2,ventral
447,203418,24.062853591741483,LH,V2v,V2,ventral
448,204521,14.826091382243694,LH,V2v,V2,ventral
449,205220,13.226479859728128,LH,V2v,V2,ventral
450,209228,20.895291881289925,LH,V2v,V2,ventral
451,212419,27.272528391289704,LH,V2v,V2,ventral
452,214019,38.65399298776533,LH,V2v,V2,ventral
453,214524,25.52715303973605,LH,V2v,V2,ventral
454,221319,25.896096659636797,LH,V2v,V2,ventral
455,233326,12.231796691017669,LH,V2v,V2,ventral
456,239136,36.3787684444917,LH,V2v,V2,ventral
457,246133,24.16608193313899,LH,V2v,V2,ventral
458,249947,14.279733044706882,LH,V2v,V2,ventral
459,251833,14.089841250924483,LH,V2v,V2,ventral
460,257845,18.738608375254614,LH,V2v,V2,ventral
461,263436,9.080252945619367,LH,V2v,V2,ventral
462,283543,20.15643646926871,LH,V2v,V2,ventral
463,318637,13.735124342146664,LH,V2v,V2,ventral
464,320826,10.826503232832575,LH,V2v,V2,ventral
465,330324,14.88552721171875,LH,V2v,V2,ventral
466,346137,22.541149448499077,LH,V2v,V2,ventral
467,352738,15.177731886295934,LH,V2v,V2,ventral
468,360030,15.915833856328701,LH,V2v,V2,ventral
469,365343,16.233345752745464,LH,V2v,V2,ventral
470,380036,11.362543445021691,LH,V2v,V2,ventral
471,381038,20.279208602866746,LH,V2v,V2,ventral
472,385046,11.223381241842622,LH,V2v,V2,ventral
473,389357,36.803798885629845,LH,V2v,V2,ventral
474,393247,17.55287842623271,LH,V2v,V2,ventral
475,395756,16.54541893734341,LH,V2v,V2,ventral
476,397760,15.478931507454678,LH,V2v,V2,ventral
477,401422,14.06308937098282,LH,V2v,V2,ventral
478,406836,11.930139506337392,LH,V2v,V2,ventral
479,412528,23.28325693705703,LH,V2v,V2,ventral
480,429040,18.98407821855903,LH,V2v,V2,ventral
481,436845,22.030164587952118,LH,V2v,V2,ventral
482,463040,10.990045834451868,LH,V2v,V2,ventral
483,467351,14.930288892129122,LH,V2v,V2,ventral
484,525541,12.979396988135246,LH,V2v,V2,ventral
485,536647,21.213925805277466,LH,V2v,V2,ventral
486,541943,19.221315324875224,LH,V2v,V2,ventral
487,547046,20.52706969733638,LH,V2v,V2,ventral
488,550439,11.39211207011483,LH,V2v,V2,ventral
489,552241,9.025999031981748,LH,V2v,V2,ventral
490,562345,20.15488410919577,LH,V2v,V2,ventral
491,572045,36.875662509257985,LH,V2v,V2,ventral
492,573249,11.613851051954647,LH,V2v,V2,ventral
493,581450,11.312584279601406,LH,V2v,V2,ventral
494,585256,10.826479192443683,LH,V2v,V2,ventral
495,601127,13.707571988839124,LH,V2v,V2,ventral
496,617748,14.493071038178272,LH,V2v,V2,ventral
497,627549,15.628867622169562,LH,V2v,V2,ventral
498,638049,16.140087913315732,LH,V2v,V2,ventral
499,644246,26.234104325303427,LH,V2v,V2,ventral
500,654552,11.844610553472243,LH,V2v,V2,ventral
501,671855,14.470137344916742,LH,V2v,V2,ventral
502,680957,11.93902874065276,LH,V2v,V2,ventral
503,690152,19.00556314275849,LH,V2v,V2,ventral
504,706040,18.984426240563486,LH,V2v,V2,ventral
505,724446,14.121982955548283,LH,V2v,V2,ventral
506,725751,27.597482927151308,LH,V2v,V2,ventral
507,732243,10.223458801878262,LH,V2v,V2,ventral
508,751550,15.570724410681128,LH,V2v,V2,ventral
509,757764,15.460316873609612,LH,V2v,V2,ventral
510,765864,11.354081444264235,LH,V2v,V2,ventral
511,770352,16.048118136880092,LH,V2v,V2,ventral
512,771354,27.646877110230797,LH,V2v,V2,ventral
513,782561,21.192857300149647,LH,V2v,V2,ventral
514,783462,19.84761193146958,LH,V2v,V2,ventral
515,789373,15.022654067926666,LH,V2v,V2,ventral
516,814649,14.218257252378164,LH,V2v,V2,ventral
517,818859,9.909489671679498,LH,V2v,V2,ventral
518,825048,15.23865194527181,LH,V2v,V2,ventral
519,826353,15.161766929810918,LH,V2v,V2,ventral
520,833249,28.403081965240528,LH,V2v,V2,ventral
521,859671,19.88019668026698,LH,V2v,V2,ventral
522,861456,15.798313269279193,LH,V2v,V2,ventral
523,871762,17.846310199512917,LH,V2v,V2,ventral
524,872764,15.149489081497896,LH,V2v,V2,ventral
525,878776,18.744226841283723,LH,V2v,V2,ventral
526,878877,21.803613675282197,LH,V2v,V2,ventral
527,898176,21.371728818513862,LH,V2v,V2,ventral
528,899885,16.9605936521545,LH,V2v,V2,ventral
529,901139,22.96825012107686,LH,V2v,V2,ventral
530,901442,15.580469295023708,LH,V2v,V2,ventral
531,905147,12.414496036557976,LH,V2v,V2,ventral
532,910241,23.811905945916006,LH,V2v,V2,ventral
533,926862,15.24787783893202,LH,V2v,V2,ventral
534,927359,20.487223839000517,LH,V2v,V2,ventral
535,942658,20.894783224805654,LH,V2v,V2,ventral
536,943862,18.197073330318545,LH,V2v,V2,ventral
537,951457,30.82038668598885,LH,V2v,V2,ventral
538,958976,31.962308779564435,LH,V2v,V2,ventral
539,966975,18.235831628351097,LH,V2v,V2,ventral
540,971160,15.223146396176427,LH,V2v,V2,ventral
541,973770,19.618886836760296,LH,V2v,V2,ventral
542,995174,24.62042270792412,LH,V2v,V2,ventral
543,100610,10.861267075264212,RH,V2v,V2,ventral
544,102311,22.262786077393944,RH,V2v,V2,ventral
545,102816,19.377032030613254,RH,V2v,V2,ventral
546,104416,18.279898619797002,RH,V2v,V2,ventral
547,105923,14.618588165506155,RH,V2v,V2,ventral
548,108323,10.677783529017672,RH,V2v,V2,ventral
549,109123,12.5622774425973,RH,V2v,V2,ventral
550,111312,12.132087203520497,RH,V2v,V2,ventral
551,111514,18.450580633642886,RH,V2v,V2,ventral
552,114823,21.94002835226639,RH,V2v,V2,ventral
553,115017,13.03666888500009,RH,V2v,V2,ventral
554,115825,17.386533150395692,RH,V2v,V2,ventral
555,116726,14.655990627440328,RH,V2v,V2,ventral
556,118225,12.976756860228875,RH,V2v,V2,ventral
557,125525,34.67102122388147,RH,V2v,V2,ventral
558,126426,22.06820205781655,RH,V2v,V2,ventral
559,128935,12.635966071372497,RH,V2v,V2,ventral
560,130114,25.435257588024044,RH,V2v,V2,ventral
561,130518,16.342225737359335,RH,V2v,V2,ventral
562,131217,13.1262390491725,RH,V2v,V2,ventral
563,131722,11.844899763804454,RH,V2v,V2,ventral
564,132118,13.949747185517374,RH,V2v,V2,ventral
565,134627,14.08214843486614,RH,V2v,V2,ventral
566,134829,10.00566214353215,RH,V2v,V2,ventral
567,135124,16.311918973841472,RH,V2v,V2,ventral
568,137128,17.162506758756805,RH,V2v,V2,ventral
569,140117,11.367221978272772,RH,V2v,V2,ventral
570,144226,17.95047181092351,RH,V2v,V2,ventral
571,145834,20.870428887891066,RH,V2v,V2,ventral
572,146129,15.799223447254661,RH,V2v,V2,ventral
573,146432,13.583135402479538,RH,V2v,V2,ventral
574,146735,10.903864393203804,RH,V2v,V2,ventral
575,146937,15.608185165310744,RH,V2v,V2,ventral
576,148133,29.080663011986406,RH,V2v,V2,ventral
577,150423,17.307314553246346,RH,V2v,V2,ventral
578,155938,18.208181942126807,RH,V2v,V2,ventral
579,156334,16.717587173724944,RH,V2v,V2,ventral
580,157336,10.553441295790916,RH,V2v,V2,ventral
581,158035,11.319736742986812,RH,V2v,V2,ventral
582,158136,13.360681742324958,RH,V2v,V2,ventral
583,159239,19.672717401219586,RH,V2v,V2,ventral
584,162935,12.12955071373479,RH,V2v,V2,ventral
585,164131,26.218032958818334,RH,V2v,V2,ventral
586,164636,28.62098632966603,RH,V2v,V2,ventral
587,165436,15.916146712374331,RH,V2v,V2,ventral
588,167036,25.272186936645625,RH,V2v,V2,ventral
589,167440,11.5225059204514,RH,V2v,V2,ventral
590,169040,22.551346173109895,RH,V2v,V2,ventral
591,169343,43.49787811696072,RH,V2v,V2,ventral
592,169444,14.630267740254375,RH,V2v,V2,ventral
593,169747,10.264884079090075,RH,V2v,V2,ventral
594,171633,14.598975678739093,RH,V2v,V2,ventral
595,172130,12.934417595233267,RH,V2v,V2,ventral
596,173334,19.661334728621988,RH,V2v,V2,ventral
597,175237,16.989251669856667,RH,V2v,V2,ventral
598,176542,19.909317396146566,RH,V2v,V2,ventral
599,177140,18.6115078936066,RH,V2v,V2,ventral
600,177645,21.877884684521348,RH,V2v,V2,ventral
601,177746,9.448623052612135,RH,V2v,V2,ventral
602,178142,18.187455411083754,RH,V2v,V2,ventral
603,178243,18.353600217059107,RH,V2v,V2,ventral
604,178647,21.025896259993505,RH,V2v,V2,ventral
605,180533,10.923607733381699,RH,V2v,V2,ventral
606,181232,11.837251812743087,RH,V2v,V2,ventral
607,181636,18.591900294270527,RH,V2v,V2,ventral
608,182436,14.258785220036783,RH,V2v,V2,ventral
609,182739,12.38869097753532,RH,V2v,V2,ventral
610,185442,15.719449455043359,RH,V2v,V2,ventral
611,186949,17.874257100704472,RH,V2v,V2,ventral
612,187345,14.418607986984174,RH,V2v,V2,ventral
613,191033,22.004974691118285,RH,V2v,V2,ventral
614,191336,26.610822407228657,RH,V2v,V2,ventral
615,191841,18.603481256843583,RH,V2v,V2,ventral
616,192439,14.626688064146089,RH,V2v,V2,ventral
617,192641,22.39740228368276,RH,V2v,V2,ventral
618,193845,16.77781014922229,RH,V2v,V2,ventral
619,195041,13.03362226939176,RH,V2v,V2,ventral
620,196144,20.83583563567212,RH,V2v,V2,ventral
621,197348,13.781277033207859,RH,V2v,V2,ventral
622,198653,19.054336598145586,RH,V2v,V2,ventral
623,199655,28.512699354265425,RH,V2v,V2,ventral
624,200210,20.480475580645873,RH,V2v,V2,ventral
625,200311,17.97120762662959,RH,V2v,V2,ventral
626,200614,12.406393824435943,RH,V2v,V2,ventral
627,201515,12.884846124552736,RH,V2v,V2,ventral
628,203418,45.690312950454334,RH,V2v,V2,ventral
629,204521,22.341434970114047,RH,V2v,V2,ventral
630,205220,25.322964302621646,RH,V2v,V2,ventral
631,209228,21.676099347175683,RH,V2v,V2,ventral
632,212419,11.81857704385743,RH,V2v,V2,ventral
633,214019,21.43750914715708,RH,V2v,V2,ventral
634,214524,28.419553788110353,RH,V2v,V2,ventral
635,221319,15.358847006592617,RH,V2v,V2,ventral
636,233326,11.783397833055584,RH,V2v,V2,ventral
637,239136,21.75200072555691,RH,V2v,V2,ventral
638,246133,19.315227539950815,RH,V2v,V2,ventral
639,249947,16.193834173134924,RH,V2v,V2,ventral
640,251833,14.902937963022652,RH,V2v,V2,ventral
641,257845,10.613888611582132,RH,V2v,V2,ventral
642,263436,10.994795243762061,RH,V2v,V2,ventral
643,283543,14.570731198825952,RH,V2v,V2,ventral
644,318637,10.468098848236163,RH,V2v,V2,ventral
645,320826,13.956670324948833,RH,V2v,V2,ventral
646,330324,24.424350671577823,RH,V2v,V2,ventral
647,346137,11.024358547631767,RH,V2v,V2,ventral
648,352738,15.905189165029046,RH,V2v,V2,ventral
649,360030,18.042355139247654,RH,V2v,V2,ventral
650,365343,14.016520201288937,RH,V2v,V2,ventral
651,380036,10.423388026021874,RH,V2v,V2,ventral
652,381038,16.200711282656652,RH,V2v,V2,ventral
653,385046,12.606690206368071,RH,V2v,V2,ventral
654,389357,15.977221787172814,RH,V2v,V2,ventral
655,393247,14.242952647444048,RH,V2v,V2,ventral
656,395756,13.731967058811808,RH,V2v,V2,ventral
657,397760,10.441826141896104,RH,V2v,V2,ventral
658,401422,14.261104948720439,RH,V2v,V2,ventral
659,406836,14.973972347796352,RH,V2v,V2,ventral
660,412528,20.871420108727573,RH,V2v,V2,ventral
661,429040,16.05868359438089,RH,V2v,V2,ventral
662,436845,20.562229597565096,RH,V2v,V2,ventral
663,463040,12.106881088461911,RH,V2v,V2,ventral
664,467351,17.164322863522088,RH,V2v,V2,ventral
665,525541,8.763816425121322,RH,V2v,V2,ventral
666,536647,17.746731600450605,RH,V2v,V2,ventral
667,541943,16.011595391751403,RH,V2v,V2,ventral
668,547046,24.232359935740888,RH,V2v,V2,ventral
669,550439,11.425038495157528,RH,V2v,V2,ventral
670,552241,20.75081116363193,RH,V2v,V2,ventral
671,562345,21.946674301659453,RH,V2v,V2,ventral
672,572045,22.091898147714883,RH,V2v,V2,ventral
673,573249,20.752789198311312,RH,V2v,V2,ventral
674,581450,13.487062124936305,RH,V2v,V2,ventral
675,585256,18.15989859984315,RH,V2v,V2,ventral
676,601127,15.316164587370443,RH,V2v,V2,ventral
677,617748,13.853510882651834,RH,V2v,V2,ventral
678,627549,11.372268874186396,RH,V2v,V2,ventral
679,638049,12.756956600381612,RH,V2v,V2,ventral
680,644246,16.965671126238146,RH,V2v,V2,ventral
681,654552,20.643264376566112,RH,V2v,V2,ventral
682,671855,19.905109635942765,RH,V2v,V2,ventral
683,680957,16.597053869122828,RH,V2v,V2,ventral
684,690152,19.6220695105436,RH,V2v,V2,ventral
685,706040,32.03615269579436,RH,V2v,V2,ventral
686,724446,15.095671060650135,RH,V2v,V2,ventral
687,725751,23.352177371960256,RH,V2v,V2,ventral
688,732243,9.474235085280307,RH,V2v,V2,ventral
689,751550,19.36745791779004,RH,V2v,V2,ventral
690,757764,16.49354576401537,RH,V2v,V2,ventral
691,765864,17.60768009896659,RH,V2v,V2,ventral
692,770352,20.479456010260286,RH,V2v,V2,ventral
693,771354,21.36430203231157,RH,V2v,V2,ventral
694,782561,12.540273882154754,RH,V2v,V2,ventral
695,783462,18.421594978907148,RH,V2v,V2,ventral
696,789373,13.963461804337575,RH,V2v,V2,ventral
697,814649,20.12801122827173,RH,V2v,V2,ventral
698,818859,11.791550140951342,RH,V2v,V2,ventral
699,825048,21.92746263104939,RH,V2v,V2,ventral
700,826353,14.474034216655516,RH,V2v,V2,ventral
701,833249,24.436153242555456,RH,V2v,V2,ventral
702,859671,22.479795449322314,RH,V2v,V2,ventral
703,861456,9.438587190245553,RH,V2v,V2,ventral
704,871762,13.0199797574362,RH,V2v,V2,ventral
705,872764,20.470092410314273,RH,V2v,V2,ventral
706,878776,9.97021027938374,RH,V2v,V2,ventral
707,878877,14.419347752809374,RH,V2v,V2,ventral
708,898176,13.20999895624442,RH,V2v,V2,ventral
709,899885,9.295558324393337,RH,V2v,V2,ventral
710,901139,16.04550337696072,RH,V2v,V2,ventral
711,901442,11.549852218662432,RH,V2v,V2,ventral
712,905147,16.21072545525244,RH,V2v,V2,ventral
713,910241,19.884228176656034,RH,V2v,V2,ventral
714,926862,12.992587894388826,RH,V2v,V2,ventral
715,927359,19.863308432598824,RH,V2v,V2,ventral
716,942658,15.591382584847828,RH,V2v,V2,ventral
717,943862,13.717278223391801,RH,V2v,V2,ventral
718,951457,24.722721211010164,RH,V2v,V2,ventral
719,958976,23.894428571617535,RH,V2v,V2,ventral
720,966975,21.64332482477891,RH,V2v,V2,ventral
721,971160,21.999184692446352,RH,V2v,V2,ventral
722,973770,12.333977422312786,RH,V2v,V2,ventral
723,995174,11.215554189964902,RH,V2v,V2,ventral
724,100610,16.75468199545626,LH,V3v,V3,ventral
725,102311,13.173896742505175,LH,V3v,V3,ventral
726,102816,22.555634484734522,LH,V3v,V3,ventral
727,104416,15.79780178372969,LH,V3v,V3,ventral
728,105923,20.17173304444746,LH,V3v,V3,ventral
729,108323,9.802353961627425,LH,V3v,V3,ventral
730,109123,13.532544390927976,LH,V3v,V3,ventral
731,111312,19.159100650436343,LH,V3v,V3,ventral
732,111514,20.66605124694979,LH,V3v,V3,ventral
733,114823,14.276508731130699,LH,V3v,V3,ventral
734,115017,11.17147087542596,LH,V3v,V3,ventral
735,115825,25.3139599981996,LH,V3v,V3,ventral
736,116726,16.41978309589868,LH,V3v,V3,ventral
737,118225,21.15043303938278,LH,V3v,V3,ventral
738,125525,26.483330978098536,LH,V3v,V3,ventral
739,126426,15.453681157364409,LH,V3v,V3,ventral
740,128935,24.40578603414404,LH,V3v,V3,ventral
741,130114,24.90467489158777,LH,V3v,V3,ventral
742,130518,14.542102170090699,LH,V3v,V3,ventral
743,131217,13.481257526232199,LH,V3v,V3,ventral
744,131722,10.48205874869231,LH,V3v,V3,ventral
745,132118,18.62018876343331,LH,V3v,V3,ventral
746,134627,22.636892789567703,LH,V3v,V3,ventral
747,134829,18.520215165091614,LH,V3v,V3,ventral
748,135124,16.77329332316349,LH,V3v,V3,ventral
749,137128,11.487038073457992,LH,V3v,V3,ventral
750,140117,13.784919608867757,LH,V3v,V3,ventral
751,144226,14.124958215192848,LH,V3v,V3,ventral
752,145834,15.405626104098905,LH,V3v,V3,ventral
753,146129,11.24432404609736,LH,V3v,V3,ventral
754,146432,15.628906009770919,LH,V3v,V3,ventral
755,146735,16.505755904553986,LH,V3v,V3,ventral
756,146937,11.638826638422383,LH,V3v,V3,ventral
757,148133,22.235541718079613,LH,V3v,V3,ventral
758,150423,19.550768462101146,LH,V3v,V3,ventral
759,155938,16.926347070220462,LH,V3v,V3,ventral
760,156334,26.353802186506343,LH,V3v,V3,ventral
761,157336,13.050717351590748,LH,V3v,V3,ventral
762,158035,19.85130533442752,LH,V3v,V3,ventral
763,158136,13.724096984854915,LH,V3v,V3,ventral
764,159239,13.763489769691388,LH,V3v,V3,ventral
765,162935,14.84709882014644,LH,V3v,V3,ventral
766,164131,23.460802866532692,LH,V3v,V3,ventral
767,164636,23.12852421843246,LH,V3v,V3,ventral
768,165436,13.986437615975845,LH,V3v,V3,ventral
769,167036,12.60101571396593,LH,V3v,V3,ventral
770,167440,20.992440509771495,LH,V3v,V3,ventral
771,169040,32.65528110279446,LH,V3v,V3,ventral
772,169343,35.40184075043635,LH,V3v,V3,ventral
773,169444,9.957359175074199,LH,V3v,V3,ventral
774,169747,19.737813897364965,LH,V3v,V3,ventral
775,171633,23.20305784689774,LH,V3v,V3,ventral
776,172130,17.224490611324228,LH,V3v,V3,ventral
777,173334,15.37510815288553,LH,V3v,V3,ventral
778,175237,21.993684574444803,LH,V3v,V3,ventral
779,176542,23.264115132043372,LH,V3v,V3,ventral
780,177140,27.892312040351165,LH,V3v,V3,ventral
781,177645,23.593889922618068,LH,V3v,V3,ventral
782,177746,16.77810363263297,LH,V3v,V3,ventral
783,178142,15.443366574296064,LH,V3v,V3,ventral
784,178243,20.954108654071398,LH,V3v,V3,ventral
785,178647,16.17079113085827,LH,V3v,V3,ventral
786,180533,17.85267237194674,LH,V3v,V3,ventral
787,181232,15.537001547558464,LH,V3v,V3,ventral
788,181636,20.69173085046226,LH,V3v,V3,ventral
789,182436,14.889804952610785,LH,V3v,V3,ventral
790,182739,20.364441028478677,LH,V3v,V3,ventral
791,185442,30.118577262246465,LH,V3v,V3,ventral
792,186949,18.432073137900264,LH,V3v,V3,ventral
793,187345,10.836360456874942,LH,V3v,V3,ventral
794,191033,15.362663228425266,LH,V3v,V3,ventral
795,191336,16.78203832558395,LH,V3v,V3,ventral
796,191841,17.006857495940856,LH,V3v,V3,ventral
797,192439,23.254679496982686,LH,V3v,V3,ventral
798,192641,11.240732177346528,LH,V3v,V3,ventral
799,193845,16.714069725919103,LH,V3v,V3,ventral
800,195041,32.09159849499463,LH,V3v,V3,ventral
801,196144,45.1438752834701,LH,V3v,V3,ventral
802,197348,17.604519029168692,LH,V3v,V3,ventral
803,198653,9.921634020430847,LH,V3v,V3,ventral
804,199655,32.32645100283243,LH,V3v,V3,ventral
805,200210,20.828338169152907,LH,V3v,V3,ventral
806,200311,19.18460453824892,LH,V3v,V3,ventral
807,200614,15.590944125003828,LH,V3v,V3,ventral
808,201515,16.848571767842497,LH,V3v,V3,ventral
809,203418,40.9405690923439,LH,V3v,V3,ventral
810,204521,29.68281514268651,LH,V3v,V3,ventral
811,205220,12.929089393707107,LH,V3v,V3,ventral
812,209228,26.492665599075984,LH,V3v,V3,ventral
813,212419,18.857646891655946,LH,V3v,V3,ventral
814,214019,31.221783607034116,LH,V3v,V3,ventral
815,214524,27.671180727420616,LH,V3v,V3,ventral
816,221319,19.437145914265074,LH,V3v,V3,ventral
817,233326,12.072352869342952,LH,V3v,V3,ventral
818,239136,25.272880734011263,LH,V3v,V3,ventral
819,246133,21.47797405371871,LH,V3v,V3,ventral
820,249947,16.428726137340867,LH,V3v,V3,ventral
821,251833,15.328202841693722,LH,V3v,V3,ventral
822,257845,13.854207494752961,LH,V3v,V3,ventral
823,263436,15.029731838918059,LH,V3v,V3,ventral
824,283543,16.965662717221527,LH,V3v,V3,ventral
825,318637,16.427237971083766,LH,V3v,V3,ventral
826,320826,19.82005147279163,LH,V3v,V3,ventral
827,330324,14.378931259373223,LH,V3v,V3,ventral
828,346137,13.599981667803624,LH,V3v,V3,ventral
829,352738,15.412424364086226,LH,V3v,V3,ventral
830,360030,13.78316871513074,LH,V3v,V3,ventral
831,365343,15.397571670199492,LH,V3v,V3,ventral
832,380036,15.512491609837484,LH,V3v,V3,ventral
833,381038,15.649395517275744,LH,V3v,V3,ventral
834,385046,19.824928399821232,LH,V3v,V3,ventral
835,389357,27.566536585946384,LH,V3v,V3,ventral
836,393247,15.09393626981145,LH,V3v,V3,ventral
837,395756,20.19410869975102,LH,V3v,V3,ventral
838,397760,14.5035192922039,LH,V3v,V3,ventral
839,401422,15.73540454406471,LH,V3v,V3,ventral
840,406836,14.336061776158154,LH,V3v,V3,ventral
841,412528,22.676182345225463,LH,V3v,V3,ventral
842,429040,16.63290288412083,LH,V3v,V3,ventral
843,436845,15.67875385873123,LH,V3v,V3,ventral
844,463040,10.156405142435302,LH,V3v,V3,ventral
845,467351,15.147860964236571,LH,V3v,V3,ventral
846,525541,9.488340196816528,LH,V3v,V3,ventral
847,536647,34.33002130959001,LH,V3v,V3,ventral
848,541943,22.169281676616883,LH,V3v,V3,ventral
849,547046,15.569848501337253,LH,V3v,V3,ventral
850,550439,12.350524918049084,LH,V3v,V3,ventral
851,552241,18.784967714015576,LH,V3v,V3,ventral
852,562345,16.701871104285686,LH,V3v,V3,ventral
853,572045,41.606054054753315,LH,V3v,V3,ventral
854,573249,12.348809176861892,LH,V3v,V3,ventral
855,581450,14.710359770862523,LH,V3v,V3,ventral
856,585256,13.102622460425826,LH,V3v,V3,ventral
857,601127,20.64426203632603,LH,V3v,V3,ventral
858,617748,20.11694002622485,LH,V3v,V3,ventral
859,627549,15.35310989522887,LH,V3v,V3,ventral
860,638049,14.797004503957096,LH,V3v,V3,ventral
861,644246,24.670904672048334,LH,V3v,V3,ventral
862,654552,19.59367756473669,LH,V3v,V3,ventral
863,671855,10.810105698614505,LH,V3v,V3,ventral
864,680957,23.30997716834545,LH,V3v,V3,ventral
865,690152,12.954336814702142,LH,V3v,V3,ventral
866,706040,28.11857137066011,LH,V3v,V3,ventral
867,724446,15.84945396760254,LH,V3v,V3,ventral
868,725751,19.37430454123059,LH,V3v,V3,ventral
869,732243,19.87419435379531,LH,V3v,V3,ventral
870,751550,21.509325357691118,LH,V3v,V3,ventral
871,757764,16.285688617031745,LH,V3v,V3,ventral
872,765864,21.459591452493566,LH,V3v,V3,ventral
873,770352,23.10357960011984,LH,V3v,V3,ventral
874,771354,23.002556590916143,LH,V3v,V3,ventral
875,782561,11.025559307632928,LH,V3v,V3,ventral
876,783462,22.41435111748231,LH,V3v,V3,ventral
877,789373,18.178834075115184,LH,V3v,V3,ventral
878,814649,25.391953527094753,LH,V3v,V3,ventral
879,818859,16.039524326081747,LH,V3v,V3,ventral
880,825048,17.42812354024844,LH,V3v,V3,ventral
881,826353,15.929844386315803,LH,V3v,V3,ventral
882,833249,31.47007084993913,LH,V3v,V3,ventral
883,859671,30.395273471993388,LH,V3v,V3,ventral
884,861456,13.699041920748963,LH,V3v,V3,ventral
885,871762,25.47772065897999,LH,V3v,V3,ventral
886,872764,9.33613880254178,LH,V3v,V3,ventral
887,878776,25.007268789160925,LH,V3v,V3,ventral
888,878877,17.95422188864391,LH,V3v,V3,ventral
889,898176,13.600079987765625,LH,V3v,V3,ventral
890,899885,18.427184571071678,LH,V3v,V3,ventral
891,901139,12.336894910165725,LH,V3v,V3,ventral
892,901442,11.52297344923306,LH,V3v,V3,ventral
893,905147,11.932834698703317,LH,V3v,V3,ventral
894,910241,35.644345024009674,LH,V3v,V3,ventral
895,926862,16.187128648080872,LH,V3v,V3,ventral
896,927359,14.692590911110603,LH,V3v,V3,ventral
897,942658,13.914916657178411,LH,V3v,V3,ventral
898,943862,37.95284278232718,LH,V3v,V3,ventral
899,951457,24.754008328972308,LH,V3v,V3,ventral
900,958976,32.94237482078742,LH,V3v,V3,ventral
901,966975,17.98808022173178,LH,V3v,V3,ventral
902,971160,13.11075897201792,LH,V3v,V3,ventral
903,973770,15.900933750211706,LH,V3v,V3,ventral
904,995174,24.966860411828172,LH,V3v,V3,ventral
905,100610,15.958013718164983,RH,V3v,V3,ventral
906,102311,10.774088783927235,RH,V3v,V3,ventral
907,102816,13.889835244438698,RH,V3v,V3,ventral
908,104416,13.171006328442989,RH,V3v,V3,ventral
909,105923,15.88017109231626,RH,V3v,V3,ventral
910,108323,18.790489147958866,RH,V3v,V3,ventral
911,109123,23.20223565134835,RH,V3v,V3,ventral
912,111312,13.939341314178332,RH,V3v,V3,ventral
913,111514,15.786788706066478,RH,V3v,V3,ventral
914,114823,15.863189540705143,RH,V3v,V3,ventral
915,115017,12.057674623866745,RH,V3v,V3,ventral
916,115825,36.90708593273564,RH,V3v,V3,ventral
917,116726,15.819162545214528,RH,V3v,V3,ventral
918,118225,27.427001180470324,RH,V3v,V3,ventral
919,125525,26.261841807156653,RH,V3v,V3,ventral
920,126426,16.40289723038387,RH,V3v,V3,ventral
921,128935,17.432693899861757,RH,V3v,V3,ventral
922,130114,18.535631814290536,RH,V3v,V3,ventral
923,130518,16.50035064403459,RH,V3v,V3,ventral
924,131217,15.834759990531134,RH,V3v,V3,ventral
925,131722,10.101946213454081,RH,V3v,V3,ventral
926,132118,17.205207726744803,RH,V3v,V3,ventral
927,134627,17.371655717863153,RH,V3v,V3,ventral
928,134829,12.801232965095533,RH,V3v,V3,ventral
929,135124,13.148760209985207,RH,V3v,V3,ventral
